timestamp,node_name,cell_name,l_traffic_activeuser_dl_avg,l_traffic_activeuser_dl_max,l_traffic_activeuser_ul_avg,l_traffic_activeuser_dl_max_1,l_traffic_user_avg,l_traffic_user_max,l_chmeas_prb_dl_avail,l_chmeas_prb_dl_used_avg,l_chmeas_prb_ul_avail,l_chmeas_prb_ul_used_avg,l_thrp_bits_dl,l_thrp_bits_ul,dl_prb_usage,ul_prb_usage,user_exp
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.7696,11,1.7349,11,29.4963,47,50,32.8,50,20.9238,30095319016,6347528752,65.6,41.8476,6.248421490626219
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.3595,11,0.7545,8,12.9586,25,50,32.5269,50,11.0474,13959049168,1472129136,65.0538,22.0948,3.16509289001302
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.8882,19,1.9662,21,21.4768,86,50,42.4819,50,17.1477,23968216952,1888184592,84.9638,34.2954,2.7139388460073177
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.9616,14,1.0988,10,29.4229,48,50,34.5942,50,16.2908,35124242296,2882685216,69.1884,32.5816,6.419792612052776
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.5259,10,1.326,9,30.9656,46,50,28.428,50,16.5664,30720110144,2653650672,56.85600000000001,33.1328,7.061574596207688
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,2.1387,13,1.8572,12,54.4715,73,50,32.0662,50,25.7314,43970912008,6209451016,64.1324,51.4628,9.077628388205436
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.1884,9,0.6634,8,17.5193,29,50,24.3541,50,13.3494,20482834696,1684511768,48.7082,26.6988,7.415397522561007
2024-06-17 12:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.6399,14,2.0891,11,22.6484,36,50,44.8651,50,17.2047,29618585440,2921429920,89.7302,34.4094,2.4529721707726933
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.1305,11,0.8464,9,28.1667,47,50,23.9428,50,14.6854,30262707816,2900605024,47.8856,29.3708,12.038728149989945
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.9781,13,0.6359,7,15.5707,26,50,28.978,50,12.7263,13320098688,1249116720,57.95600000000001,25.452600000000004,2.5172154421345296
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.0693,10,0.5465,6,13.9994,24,50,24.31,50,11.5432,18086375040,1422914656,48.62,23.0864,6.20809366007441
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.549,11,1.299,11,29.9736,47,50,30.9652,50,17.5647,27539992120,3310163544,61.9304,35.1294,6.743722206463595
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.8192,15,1.7159,11,20.4148,33,50,45.2327,50,16.5799,25077109160,1940232944,90.4654,33.1598,1.971247532322076
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.9826,10,1.1145,9,16.9047,27,50,37.1666,50,13.5363,16701010632,2735697784,74.3332,27.0726,2.605632478576272
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.789,12,1.3866,12,16.5754,51,50,36.9182,50,14.1198,17855660984,1181118032,73.8364,28.2396,3.1003959372241177
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.8687,11,1.3641,9,30.3432,47,50,32.4565,50,18.9091,33207573496,11315916488,64.913,37.8182,7.141390266999483
2024-06-17 13:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,2.6022,15,1.9614,12,54.3709,74,50,34.6729,50,22.089,47880592824,7406798016,69.3458,44.178,8.357819179106789
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.4399,9,1.2716,9,15.5581,27,50,34.0208,50,14.5136,14817533072,1290712072,68.0416,29.027200000000004,3.8309216007252047
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.2374,11,0.8781,7,26.0758,39,50,24.8196,50,14.2243,28174663488,2747254344,49.6392,28.448600000000003,9.623919511029165
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.5864,12,1.6555,9,29.7858,45,50,37.8818,50,23.8827,38411732400,25573983992,75.7636,47.7654,5.167427367373237
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,3.7533,17,2.5983,15,55.8339,76,50,41.206,50,23.4344,56885538936,5234262824,82.412,46.8688,6.548861112027592
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.779,11,1.3611,9,28.8136,45,50,35.4125,50,19.2841,26474285936,2764306592,70.825,38.5682,5.387001142192921
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.6782,14,1.7458,11,19.8317,35,50,46.7824,50,15.0756,26327490080,1693751336,93.5648,30.1512,2.282827533975424
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.8284,11,1.2166,8,14.1964,24,50,47.4606,50,18.3542,22957774688,3810306224,94.9212,36.7084,2.402662209292094
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.273,11,0.7846,7,19.0342,34,50,27.1464,50,13.3076,25276092880,1807878224,54.2928,26.6152,7.175105757473382
2024-06-17 14:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,2.3421,10,0.741,7,12.8775,25,50,39.1945,50,11.1309,23600257840,2109492400,78.389,22.2618,3.055458844627194
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.0581,12,1.5415,10,29.0939,43,50,35.0284,50,20.3147,38283578360,14066732120,70.0568,40.6294,6.701581534484332
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,4.2977,17,2.701,14,64.2372,88,50,42.1092,50,25.5051,64819580064,5340085816,84.2184,51.0102,6.725282423676108
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.1901,10,1.0329,9,26.7872,48,50,23.1254,50,14.7268,21324539656,2430986000,46.2508,29.4536,8.55347105337351
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.4309,12,0.6721,9,16.6983,31,50,29.6065,50,13.1696,21529227392,1175655112,59.21300000000001,26.3392,5.253709273676178
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.0634,8,0.4863,7,13.3183,23,50,28.4418,50,11.0085,19000645712,1546691792,56.8836,22.017,5.5938295295211695
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,2.367,13,1.6436,10,28.9192,51,50,39.1192,50,19.4286,24549658304,3602759672,78.2384,38.8572,3.4338131481851377
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.2944,15,1.9496,10,20.1375,31,50,45.3769,50,16.676,27504310072,1782196376,90.7538,33.352,2.600308538471797
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.6756,9,0.8595,9,13.13,25,50,37.6531,50,16.8756,18068071904,4039481912,75.3062,33.7512,3.3436737194324206
2024-06-17 15:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.0639,11,1.491,10,16.0853,30,50,39.9365,50,16.6216,18362539816,2222204000,79.873,33.2432,2.896915124433088
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,4.1112,17,2.188,11,64.2644,93,50,38.4318,50,20.5849,72420234768,4478184920,76.8636,41.1698,8.963782214764876
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.2491,11,0.9537,8,28.4261,42,50,24.6743,50,16.6896,26756647752,3397557680,49.3486,33.3792,8.839149350288881
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.0916,10,0.6623,8,11.2481,22,50,26.857,50,10.5914,12468044968,2472116088,53.714,21.1828,3.5418603743123644
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.9395,14,0.7454,7,30.1481,46,50,20.0461,50,13.3842,23596221808,1909915416,40.0922,26.7684,11.040053667634202
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.4247,14,1.8969,11,20.2458,33,50,42.1868,50,16.2967,27588419232,1916659800,84.3736,32.5934,2.539886934134574
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.9661,13,1.8931,11,33.9061,54,50,33.5682,50,21.5985,30366494536,4308754368,67.1364,43.197,5.967831338471632
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.8448,7,0.5027,6,12.5133,24,50,22.0205,50,11.7099,18388703592,1147614208,44.041,23.4198,8.286877213200315
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.0604,9,0.8908,9,21.8067,36,50,22.5968,50,15.423,18194065560,1364697896,45.1936,30.846,7.420065469382966
2024-06-17 16:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.7835,12,1.7709,12,17.2378,51,50,36.0934,50,18.5373,13060173968,4768295072,72.1868,37.0746,2.39817130574212
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.1179,23,2.6528,15,71.3142,93,50,44.1493,50,24.0207,67344743504,5872155568,88.2986,48.0414,5.324038455948595
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,1.9602,13,1.3497,9,30.9875,45,50,33.922,50,17.6829,35224732368,4092528952,67.844,35.3658,6.47358932968376
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.6736,17,1.1192,9,33.2875,47,50,29.7868,50,15.3977,36353074728,2157644392,59.573600000000006,30.7954,8.579292798178301
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.0577,12,1.9704,11,19.1642,54,50,39.3088,50,18.0791,19575653808,2607929248,78.6176,36.1582,3.2527192593856307
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.9928,16,2.1745,12,23.55,41,50,44.8051,50,17.5698,31763695112,1911790736,89.6102,35.1396,2.564822010461211
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.4002,18,2.3142,12,37.6172,61,50,40.4109,50,23.0868,32620804736,4808821680,80.8218,46.1736,3.3157074540950453
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.3132,10,0.7569,7,13.8117,26,50,30.8237,50,12.9963,23239837976,2922773480,61.6474,25.9926,6.018961612441425
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.5852,14,1.3613,9,24.5106,43,50,32.6329,50,18.1656,29483011592,2322823840,65.2658,36.3312,7.331183645486561
2024-06-17 17:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.4072,9,0.8889,9,12.2408,23,50,33.5741,50,10.6945,17004268344,1570305336,67.1482,21.389,3.897897997011391
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,1.7585,14,1.3515,9,26.2585,41,50,32.5075,50,18.1975,31799614280,3109186152,65.015,36.395,6.865833616802347
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.4974,9,0.704,7,16.8459,31,50,32.6606,50,12.7346,20913408784,1520847520,65.3212,25.469200000000004,4.860570680942251
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.353,16,1.7868,11,37.506,57,50,34.0228,50,23.3081,36290530744,11082029008,68.0456,46.6162,6.236444170725969
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.472,14,1.8646,10,23.3363,36,50,43.1533,50,16.6798,31217533088,2163775920,86.3066,33.3596,3.051884242087782
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.811,27,2.8675,17,76.3743,102,50,44.8897,50,23.5072,62724577960,4955423880,89.7794,47.0144,4.516046046120067
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.3185,15,2.6496,14,24.7992,56,50,45.2884,50,19.223,22625290912,1663051296,90.5768,38.446,2.2739434883977685
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.6662,16,1.0615,9,35.6382,53,50,28.8503,50,14.6045,36722313584,2213341928,57.7006,29.209000000000003,8.561595828135404
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.8478,19,2.3526,13,43.3793,65,50,43.0982,50,22.7916,41207885640,3623343432,86.1964,45.5832,3.5752146444619224
2024-06-17 18:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.6262,10,0.7425,7,13.3574,24,50,34.6716,50,9.9496,19108029336,1300957904,69.3432,19.8992,4.055130617031806
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.6443,16,1.5534,9,28.7258,46,50,38.9401,50,17.1958,41819448912,2610098952,77.8802,34.3916,5.532668350767833
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.8589,11,0.8947,8,21.5368,36,50,34.9295,50,14.4143,29683401776,2585955048,69.859,28.828600000000005,5.576136146093524
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.878,16,1.9956,11,45.5588,66,50,44.4423,50,20.8898,43226083512,3879958968,88.8846,41.7796,3.828904059557288
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,5.2474,17,2.4966,12,28.3487,42,50,47.7208,50,21.9258,28981224752,2837574448,95.4416,43.8516,1.8103012505149592
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.1197,10,0.9733,7,14.621,26,50,42.689,50,11.2635,23128337304,2256579176,85.378,22.527,3.3345031623356056
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.0483,26,3.094,25,26.0848,80,50,46.2792,50,21.5047,20003534304,2368362760,92.5584,43.0094,1.7381220878737542
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.726,16,1.7318,10,35.7116,54,50,39.2306,50,17.8367,44454179704,3022485968,78.4612,35.6734,5.717873220315915
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,7.315,38,3.0935,15,79.0781,109,50,46.6801,50,26.8257,68386390352,8091505880,93.3602,53.6514,3.5780244965037644
2024-06-17 19:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.7659,22,1.4542,10,38.0028,60,50,42.6672,50,16.4866,47348575288,4622025640,85.3344,32.9732,4.4832362986676655
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.8117,20,1.3382,11,25.1547,39,50,41.0799,50,15.6124,33535666688,2882718096,82.1598,31.2248,3.947422625313006
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,5.5884,30,3.0778,16,73.3978,100,50,45.5453,50,26.6671,67782542824,7990081256,91.0906,53.3342,4.623698764940225
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.3928,23,1.5973,9,40.4294,58,50,41.7943,50,16.8668,45099208088,3846905464,83.5886,33.7336,4.832430684338856
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.6572,16,1.6912,14,38.5386,54,50,36.5761,50,18.7867,47149248208,4952824560,73.1522,37.5734,6.909453436750025
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.1334,14,2.5632,13,23.5911,40,50,44.609,50,19.9743,22034512392,2524190248,89.218,39.9486,2.3012432092247943
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.3736,13,0.9827,8,15.5994,27,50,42.3886,50,11.7094,19117542632,1910728872,84.7772,23.4188,2.517116379913549
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,7.8144,23,3.5738,15,32.5258,49,50,49.2026,50,26.6705,32305081296,3642580984,98.4052,53.34100000000001,1.3924158702340277
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.5259,17,2.1364,11,40.4028,59,50,43.7149,50,21.4478,45576474744,4216923472,87.4298,42.8956,4.250788524183172
2024-06-17 20:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.8892,13,0.8569,8,20.6236,36,50,35.5737,50,14.6617,28077310920,2538474424,71.1474,29.3234,4.956116076095769
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.1287,21,1.6865,10,40.218,59,50,40.6636,50,17.614,41437446760,3301642984,81.3272,35.228,4.380098127370311
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.8846,19,2.2032,11,40.2122,56,50,44.4675,50,23.1272,55543924872,7379590216,88.935,46.2544,4.610682300577939
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,4.1188,17,2.5271,16,22.1177,47,50,45.3138,50,24.5534,22376066176,3857783136,90.6276,49.1068,1.9063803354090367
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.9015,12,1.5114,9,14.4249,26,50,43.8677,50,20.8398,25201163184,6782487624,87.7354,41.6796,2.781243633382005
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,7.361,20,3.4585,14,31.6159,44,50,49.2703,50,27.3046,32018500640,3771417448,98.5406,54.6092,1.4523881894556625
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.7573,11,0.9519,8,22.0342,33,50,35.8255,50,13.8408,29200154888,2601446616,71.651,27.6816,5.479316309280315
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.9671,15,1.7189,9,28.0803,43,50,47.5977,50,18.5668,37790379952,4261795976,95.1954,37.1336,2.9458450498727804
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.4722,15,1.3208,9,36.4321,54,50,37.6341,50,16.7791,39219690576,3072247784,75.2682,33.5582,5.606818886078585
2024-06-17 21:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,4.876,33,2.2667,13,58.2796,83,50,44.7024,50,22.3875,61132576392,6340155568,89.4048,44.775,4.526002580089723
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,3.779,18,1.9318,11,33.5277,55,50,43.4228,50,19.9687,47514297680,5464355048,86.8456,39.9374,4.086445718318376
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.6476,11,0.6785,7,18.3348,32,50,38.6353,50,11.9565,28563096792,1387654704,77.2706,23.913,5.530479991725451
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,3.1729,13,1.4477,10,26.0367,38,50,45.4351,50,18.2307,40295824696,3634071952,90.8702,36.4614,4.04303308667859
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,7.3173,19,2.6076,13,29.8489,42,50,48.7832,50,21.73,31479910528,3052792864,97.5664,43.46,1.4136076294728137
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,2.33,17,1.3505,9,36.0245,50,50,36.6752,50,17.0782,39234889488,3854174016,73.3504,34.1564,6.397130862654475
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,3.0462,13,0.9327,7,16.2779,26,50,45.2851,50,11.1251,29280784688,1397529472,90.5702,22.2502,2.944346468468448
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,3.915,16,1.6074,10,20.5415,44,50,46.2162,50,18.0956,20380020944,3065525032,92.4324,36.1912,1.6766677411132778
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,3.1099,18,1.3587,9,36.8986,55,50,42.0568,50,16.5533,46745106664,4184183624,84.1136,33.1066,4.720917625531113
2024-06-17 22:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,4.7412,21,2.0159,12,54.2645,74,50,43.7311,50,21.6522,71897035864,7081073400,87.4622,43.3044,5.279188942982411
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,2.8485,15,2.1843,12,47.9297,70,50,37.8421,50,31.6308,70925081192,13470201336,75.6842,63.26160000000001,9.89040039726883
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,2.2626,13,1.2492,8,29.6681,43,50,38.5382,50,14.9791,47770125664,3772631816,77.0764,29.9582,6.676379074125621
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,1.5204,14,1.033,9,29.7175,44,50,29.9822,50,14.5297,36742795864,2173139024,59.9644,29.059400000000004,8.246165374064216
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,2.0578,12,1.8799,10,14.0603,24,50,39.4018,50,23.7996,24028150376,8399501680,78.8036,47.5992,3.7186257425281473
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,2.8116,11,0.7367,7,13.355,22,50,43.8669,50,9.2295,30181473144,1312520320,87.7338,18.459,3.313554585933876
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,3.5444,13,1.5213,10,20.6047,32,50,45.3057,50,14.4366,28303375176,2000194328,90.6114,28.8732,2.5520332009848783
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,2.3943,18,1.1254,8,23.7469,38,50,38.404,50,15.8141,44413732784,2494673904,76.808,31.6282,6.179116248991504
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,1.366,13,0.7353,7,17.1181,28,50,30.9873,50,11.4902,33814643736,2118773096,61.9746,22.9804,7.890566505991428
2024-06-17 23:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.6696,14,0.9421,8,21.7553,36,50,34.1127,50,14.058,35071249424,2712118616,68.2254,28.116000000000003,7.295882668156064
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,1.0628,8,0.6134,7,17.4031,31,50,28.3665,50,12.8725,25650950192,1820344792,56.733,25.745,7.8565371590521265
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,2.119,11,1.6348,8,13.9406,28,50,34.0133,50,11.6924,23969877232,1599278624,68.0266,23.3848,3.815244453880935
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.9138,8,0.6081,7,14.4181,32,50,22.3424,50,13.5782,20961947608,1121762744,44.6848,27.1564,8.257704727028793
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,1.0071,8,0.3597,6,9.6772,17,50,27.4125,50,7.0777,16110707200,799300432,54.825,14.155400000000002,5.433272926981692
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.5989,6,0.4759,6,24.6961,40,50,17.2482,50,11.312,20686631952,1118353904,34.4964,22.624,12.33227725309786
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.9705,9,0.6649,7,29.9578,45,50,23.3219,50,13.0514,32135755952,2148515648,46.6438,26.1028,11.811442490269012
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,1.3408,11,0.82,8,42.7508,71,50,24.895,50,15.8629,43202380176,2401243592,49.79,31.7258,12.549344680906849
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,1.3827,7,0.8539,7,9.8553,20,50,33.6667,50,11.7181,20158533808,3336624792,67.3334,23.4362,4.3396653021674645
2024-06-18 00:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.7647,8,0.3555,6,10.8181,22,50,23.0731,50,10.1782,19616533736,869162552,46.1462,20.3564,8.195040217656997
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.3212,7,0.2503,5,12.6125,26,50,10.1517,50,9.634,10392689264,452443808,20.3034,19.268,12.984699988438711
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.4278,6,0.3505,6,32.5072,48,50,11.7765,50,14.1847,18206000256,960968104,23.553,28.3694,18.556036477773045
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.4569,5,0.5597,6,8.0628,14,50,12.0668,50,10.4845,7916450864,3406824032,24.1336,20.969,6.243970635194723
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.7364,8,0.6826,6,12.6047,21,50,21.1476,50,8.4362,18423084824,722368848,42.2952,16.8724,8.226125074268742
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_9,0.2765,6,0.2664,5,23.3017,35,50,8.822,50,10.625,10450055432,503603056,17.644,21.25,16.563850897033145
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.6253,7,0.4365,6,24.5706,39,50,18.2193,50,12.0117,34277651488,1064002192,36.4386,24.0234,19.515370144496305
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_3,0.4576,6,0.3636,6,10.1858,18,50,14.245,50,12.033,14261281760,687385352,28.49,24.066,11.964468290488565
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.3212,6,0.2294,5,6.9203,15,50,11.7916,50,8.158,10163060736,682510728,23.5832,16.316,11.301816382897082
2024-06-18 01:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.3317,5,0.2046,4,7.5644,13,50,15.298,50,6.4347,10651981864,512616600,30.596,12.8694,10.374079317813058
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_7,0.2821,6,0.2758,6,33.5025,63,50,7.5915,50,13.55,11335874792,934680416,15.183,27.1,20.408505496122316
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B7_8,0.2409,5,0.2256,5,25.9447,41,50,6.7835,50,10.7591,10304253608,649390288,13.567000000000002,21.5182,22.53602064351617
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_4,0.3596,6,0.3915,6,7.8914,14,50,9.1074,50,9.1014,7035399328,3279976272,18.2148,18.2028,7.946439883159114
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_5,0.0575,3,0.0441,3,4.19,15,50,2.8836,50,5.1179,1734838664,94288080,5.7672,10.2358,12.22093405358826
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_B28_6,0.2675,5,0.2818,5,10.6739,20,50,9.0936,50,6.6951,11902616528,444289736,18.1872,13.3902,15.300725260079387
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_1,0.3199,4,0.3872,4,11.0386,29,50,11.3561,50,11.67,9117024360,631803288,22.7122,23.34,9.822173375720327
2024-06-18 02:00:00.000000,BTA El Ensueno,BTA El Ensueno_AWS_2,0.1057,4,0.0942,4,5.8633,13,50,3.9488,50,5.498,3326649320,225137264,7.897599999999999,10.996,18.61800451019296
